## SDSS/LSST colors as functions of Mr and FeH ########
## see MSandRGBcolors_v1.3.header
#   Mr      FeH      ug       gr       ri      iz     zy
  10.80   -1.05   2.4756   1.3900   1.1026   0.5748   0.2312 
  10.81   -1.05   2.4756   1.3900   1.1050   0.5762   0.2318 
  10.82   -1.05   2.4756   1.3900   1.1075   0.5775   0.2324 
  10.83   -1.05   2.4756   1.3900   1.1100   0.5789   0.2330 
  10.84   -1.05   2.4756   1.3900   1.1125   0.5803   0.2337 
  10.85   -1.05   2.4756   1.3900   1.1149   0.5816   0.2343 
  10.86   -1.05   2.4756   1.3900   1.1174   0.5830   0.2349 
  10.87   -1.05   2.4756   1.3900   1.1198   0.5843   0.2356 
  10.88   -1.05   2.4756   1.3900   1.1223   0.5857   0.2362 
  10.89   -1.05   2.4756   1.3900   1.1248   0.5870   0.2368 
  10.90   -1.05   2.4756   1.3900   1.1272   0.5884   0.2374 
  10.91   -1.05   2.4756   1.3900   1.1297   0.5897   0.2381 
  10.92   -1.05   2.4756   1.3900   1.1321   0.5912   0.2387 
  10.93   -1.05   2.4756   1.3900   1.1346   0.5925   0.2393 
  10.94   -1.05   2.4756   1.3900   1.1370   0.5939   0.2399 
  10.95   -1.05   2.4756   1.3900   1.1395   0.5952   0.2406 
  10.96   -1.05   2.4756   1.3900   1.1419   0.5966   0.2412 
  10.97   -1.05   2.4756   1.3900   1.1444   0.5979   0.2418 
  10.98   -1.05   2.4756   1.3900   1.1468   0.5993   0.2424 
  10.99   -1.05   2.4756   1.3900   1.1493   0.6006   0.2431 
  11.00   -1.05   2.4756   1.3900   1.1517   0.6020   0.2437 
  11.01   -1.05   2.4756   1.3900   1.1542   0.6033   0.2443 
  11.02   -1.05   2.4756   1.3900   1.1566   0.6047   0.2449 
  11.03   -1.05   2.4756   1.3900   1.1590   0.6060   0.2456 
  11.04   -1.05   2.4756   1.3900   1.1615   0.6073   0.2462 
  11.05   -1.05   2.4756   1.3900   1.1639   0.6087   0.2468 
  11.06   -1.05   2.4756   1.3900   1.1663   0.6100   0.2474 
  11.07   -1.05   2.4756   1.3900   1.1688   0.6114   0.2480 
  11.08   -1.05   2.4756   1.3900   1.1712   0.6127   0.2487 
  11.09   -1.05   2.4756   1.3900   1.1736   0.6140   0.2493 
  11.10   -1.05   2.4756   1.3900   1.1760   0.6154   0.2499 
  11.11   -1.05   2.4756   1.3900   1.1785   0.6167   0.2505 
  11.12   -1.05   2.4756   1.3900   1.1809   0.6181   0.2511 
  11.13   -1.05   2.4756   1.3900   1.1833   0.6194   0.2517 
  11.14   -1.05   2.4756   1.3900   1.1857   0.6207   0.2524 
  11.15   -1.05   2.4756   1.3900   1.1882   0.6221   0.2530 
  11.16   -1.05   2.4756   1.3900   1.1906   0.6234   0.2536 
  11.17   -1.05   2.4756   1.3900   1.1930   0.6248   0.2542 
  11.18   -1.05   2.4756   1.3900   1.1954   0.6262   0.2548 
  11.19   -1.05   2.4756   1.3900   1.1978   0.6275   0.2554 
  11.20   -1.05   2.4748   1.3930   1.2003   0.6288   0.2561 
  11.21   -1.05   2.4748   1.3930   1.2027   0.6302   0.2567 
  11.22   -1.05   2.4748   1.3930   1.2051   0.6315   0.2573 
  11.23   -1.05   2.4748   1.3930   1.2075   0.6328   0.2579 
  11.24   -1.05   2.4748   1.3930   1.2099   0.6341   0.2585 
  11.25   -1.05   2.4748   1.3930   1.2123   0.6355   0.2591 
  11.26   -1.05   2.4748   1.3930   1.2147   0.6368   0.2598 
  11.27   -1.05   2.4748   1.3930   1.2171   0.6381   0.2604 
  11.28   -1.05   2.4748   1.3930   1.2195   0.6395   0.2610 
  11.29   -1.05   2.4748   1.3930   1.2219   0.6408   0.2616 
  11.30   -1.05   2.4748   1.3930   1.2243   0.6421   0.2622 
  11.31   -1.05   2.4748   1.3930   1.2267   0.6434   0.2628 
  11.32   -1.05   2.4748   1.3930   1.2291   0.6448   0.2634 
  11.33   -1.05   2.4748   1.3930   1.2315   0.6461   0.2640 
  11.34   -1.05   2.4748   1.3930   1.2339   0.6474   0.2647 
  11.35   -1.05   2.4748   1.3930   1.2363   0.6487   0.2653 
  11.36   -1.05   2.4748   1.3930   1.2387   0.6500   0.2659 
  11.37   -1.05   2.4748   1.3930   1.2411   0.6514   0.2665 
  11.38   -1.05   2.4748   1.3930   1.2435   0.6527   0.2671 
  11.39   -1.05   2.4748   1.3930   1.2459   0.6540   0.2677 
  11.40   -1.05   2.4748   1.3930   1.2483   0.6554   0.2683 
  11.41   -1.05   2.4748   1.3930   1.2507   0.6567   0.2689 
  11.42   -1.05   2.4748   1.3930   1.2531   0.6581   0.2695 
  11.43   -1.05   2.4748   1.3930   1.2555   0.6594   0.2701 
  11.44   -1.05   2.4748   1.3930   1.2579   0.6607   0.2708 
  11.45   -1.05   2.4748   1.3930   1.2602   0.6620   0.2714 
  11.46   -1.05   2.4748   1.3930   1.2626   0.6633   0.2720 
  11.47   -1.05   2.4748   1.3930   1.2650   0.6647   0.2726 
  11.48   -1.05   2.4748   1.3930   1.2674   0.6660   0.2732 
  11.49   -1.05   2.4746   1.3940   1.2698   0.6673   0.2738 
  11.50   -1.05   2.4746   1.3940   1.2722   0.6686   0.2744 
  11.51   -1.05   2.4746   1.3940   1.2745   0.6699   0.2750 
  11.52   -1.05   2.4746   1.3940   1.2769   0.6712   0.2756 
  11.53   -1.05   2.4746   1.3940   1.2793   0.6725   0.2762 
  11.54   -1.05   2.4746   1.3940   1.2817   0.6739   0.2768 
  11.55   -1.05   2.4746   1.3940   1.2841   0.6752   0.2774 
  11.56   -1.05   2.4746   1.3940   1.2864   0.6765   0.2780 
  11.57   -1.05   2.4746   1.3940   1.2888   0.6778   0.2786 
  11.58   -1.05   2.4746   1.3940   1.2912   0.6791   0.2793 
  11.59   -1.05   2.4746   1.3940   1.2936   0.6804   0.2799 
  11.60   -1.05   2.4746   1.3940   1.2959   0.6817   0.2805 
  11.61   -1.05   2.4746   1.3940   1.2983   0.6830   0.2811 
  11.62   -1.05   2.4746   1.3940   1.3007   0.6843   0.2817 
  11.63   -1.05   2.4746   1.3940   1.3031   0.6857   0.2823 
  11.64   -1.05   2.4746   1.3940   1.3054   0.6871   0.2829 
  11.65   -1.05   2.4746   1.3940   1.3078   0.6884   0.2835 
  11.66   -1.05   2.4746   1.3940   1.3102   0.6897   0.2841 
  11.67   -1.05   2.4746   1.3940   1.3125   0.6910   0.2847 
  11.68   -1.05   2.4746   1.3940   1.3149   0.6923   0.2853 
  11.69   -1.05   2.4746   1.3940   1.3173   0.6936   0.2859 
  11.70   -1.05   2.4743   1.3950   1.3196   0.6949   0.2865 
  11.71   -1.05   2.4743   1.3950   1.3220   0.6962   0.2871 
  11.72   -1.05   2.4743   1.3950   1.3244   0.6975   0.2877 
  11.73   -1.05   2.4743   1.3950   1.3267   0.6988   0.2883 
  11.74   -1.05   2.4743   1.3950   1.3291   0.7001   0.2889 
  11.75   -1.05   2.4743   1.3950   1.3315   0.7014   0.2895 
  11.76   -1.05   2.4743   1.3950   1.3338   0.7027   0.2901 
  11.77   -1.05   2.4743   1.3950   1.3362   0.7041   0.2907 
  11.78   -1.05   2.4743   1.3950   1.3385   0.7054   0.2913 
  11.79   -1.05   2.4743   1.3950   1.3409   0.7067   0.2919 
  11.80   -1.05   2.4740   1.3960   1.3433   0.7080   0.2925 
  11.81   -1.05   2.4740   1.3960   1.3456   0.7093   0.2931 
  11.82   -1.05   2.4740   1.3960   1.3480   0.7106   0.2937 
  11.83   -1.05   2.4740   1.3960   1.3503   0.7119   0.2943 
  11.84   -1.05   2.4740   1.3960   1.3527   0.7132   0.2949 
  11.85   -1.05   2.4740   1.3960   1.3551   0.7145   0.2955 
  11.86   -1.05   2.4740   1.3960   1.3574   0.7158   0.2961 
  11.87   -1.05   2.4738   1.3970   1.3598   0.7171   0.2967 
  11.88   -1.05   2.4738   1.3970   1.3621   0.7185   0.2973 
  11.89   -1.05   2.4738   1.3970   1.3645   0.7198   0.2979 
  11.90   -1.05   2.4738   1.3970   1.3668   0.7211   0.2985 
  11.91   -1.05   2.4738   1.3970   1.3692   0.7224   0.2991 
  11.92   -1.05   2.4735   1.3980   1.3715   0.7237   0.2997 
  11.93   -1.05   2.4735   1.3980   1.3739   0.7250   0.3003 
  11.94   -1.05   2.4735   1.3980   1.3762   0.7263   0.3009 
  11.95   -1.05   2.4736   1.3980   1.3786   0.7275   0.3016 
  11.96   -1.05   2.4734   1.3980   1.3810   0.7289   0.3021 
  11.97   -1.05   2.4730   1.3990   1.3834   0.7303   0.3027 
  11.98   -1.05   2.4736   1.3990   1.3856   0.7313   0.3034 
  11.99   -1.05   2.4744   1.3990   1.3877   0.7322   0.3041 
  12.00   -1.05   2.4726   1.3995   1.3905   0.7344   0.3045 
  12.01   -1.05   2.4711   1.4000   1.3932   0.7360   0.3049 
  12.02   -1.05   2.4695   1.4000   1.3959   0.7377   0.3052 
  12.03   -1.05   2.4679   1.4000   1.3987   0.7393   0.3056 
  12.04   -1.05   2.4664   1.4010   1.4014   0.7409   0.3059 
  12.05   -1.05   2.4648   1.4010   1.4041   0.7425   0.3063 
  12.06   -1.05   2.4633   1.4018   1.4068   0.7442   0.3066 
  12.07   -1.05   2.4617   1.4020   1.4096   0.7458   0.3070 
  12.08   -1.05   2.4601   1.4020   1.4123   0.7474   0.3073 
  12.09   -1.05   2.4586   1.4030   1.4150   0.7491   0.3077 
  12.10   -1.05   2.4570   1.4030   1.4177   0.7507   0.3081 
  12.11   -1.05   2.4554   1.4040   1.4205   0.7523   0.3084 
  12.12   -1.05   2.4539   1.4040   1.4232   0.7539   0.3088 
  12.13   -1.05   2.4523   1.4049   1.4259   0.7556   0.3091 
  12.14   -1.05   2.4507   1.4050   1.4286   0.7572   0.3095 
  12.15   -1.05   2.4492   1.4054   1.4314   0.7588   0.3098 
  12.16   -1.05   2.4476   1.4060   1.4341   0.7605   0.3102 
  12.17   -1.05   2.4461   1.4068   1.4368   0.7621   0.3105 
  12.18   -1.05   2.4445   1.4070   1.4395   0.7637   0.3109 
  12.19   -1.05   2.4429   1.4080   1.4423   0.7653   0.3113 
  12.20   -1.05   2.4414   1.4080   1.4450   0.7670   0.3116 
  12.21   -1.05   2.4398   1.4090   1.4477   0.7686   0.3120 
  12.22   -1.05   2.4382   1.4094   1.4504   0.7702   0.3123 
  12.23   -1.05   2.4367   1.4100   1.4532   0.7719   0.3127 
  12.24   -1.05   2.4351   1.4109   1.4559   0.7735   0.3130 
  12.25   -1.05   2.4336   1.4110   1.4586   0.7751   0.3134 
  12.26   -1.05   2.4320   1.4120   1.4613   0.7768   0.3137 
  12.27   -1.05   2.4304   1.4130   1.4641   0.7784   0.3141 
  12.28   -1.05   2.4289   1.4130   1.4668   0.7800   0.3145 
  12.29   -1.05   2.4273   1.4140   1.4695   0.7816   0.3148 
  12.30   -1.05   2.4257   1.4150   1.4722   0.7833   0.3152 
  12.31   -1.05   2.4242   1.4160   1.4750   0.7849   0.3155 
  12.32   -1.05   2.4226   1.4160   1.4777   0.7865   0.3159 
  12.33   -1.05   2.4210   1.4170   1.4804   0.7882   0.3162 
  12.34   -1.05   2.4195   1.4180   1.4831   0.7898   0.3166 
  12.35   -1.05   2.4179   1.4189   1.4859   0.7914   0.3169 
  12.36   -1.05   2.4164   1.4196   1.4886   0.7930   0.3173 
  12.37   -1.05   2.4148   1.4200   1.4913   0.7947   0.3177 
  12.38   -1.05   2.4132   1.4210   1.4940   0.7963   0.3180 
  12.39   -1.05   2.4117   1.4220   1.4968   0.7979   0.3184 
  12.40   -1.05   2.4101   1.4230   1.4995   0.7996   0.3187 
  12.41   -1.05   2.4085   1.4240   1.5022   0.8012   0.3191 
  12.42   -1.05   2.4070   1.4249   1.5049   0.8028   0.3194 
  12.43   -1.05   2.4054   1.4250   1.5077   0.8044   0.3198 
  12.44   -1.05   2.4039   1.4260   1.5104   0.8061   0.3201 
  12.45   -1.05   2.4023   1.4270   1.5131   0.8077   0.3205 
  12.46   -1.05   2.4007   1.4280   1.5158   0.8093   0.3209 
  12.47   -1.05   2.3992   1.4290   1.5186   0.8110   0.3212 
  12.48   -1.05   2.3976   1.4300   1.5213   0.8126   0.3216 
  12.49   -1.05   2.3960   1.4310   1.5240   0.8142   0.3219 
  12.50   -1.05   2.3945   1.4317   1.5267   0.8158   0.3223 
  12.51   -1.05   2.3929   1.4325   1.5295   0.8175   0.3226 
  12.52   -1.05   2.3913   1.4332   1.5322   0.8191   0.3230 
  12.53   -1.05   2.3898   1.4340   1.5349   0.8207   0.3233 
  12.54   -1.05   2.3882   1.4350   1.5376   0.8224   0.3237 
  12.55   -1.05   2.3867   1.4360   1.5404   0.8240   0.3241 
  12.56   -1.05   2.3851   1.4370   1.5431   0.8256   0.3244 
  12.57   -1.05   2.3835   1.4380   1.5458   0.8272   0.3248 
  12.58   -1.05   2.3820   1.4390   1.5485   0.8289   0.3251 
  12.59   -1.05   2.3804   1.4400   1.5513   0.8305   0.3255 
  12.60   -1.05   2.3788   1.4410   1.5540   0.8321   0.3258 
  12.61   -1.05   2.3773   1.4420   1.5567   0.8338   0.3262 
  12.62   -1.05   2.3757   1.4430   1.5594   0.8354   0.3265 
  12.63   -1.05   2.3742   1.4440   1.5622   0.8370   0.3269 
  12.64   -1.05   2.3726   1.4449   1.5649   0.8386   0.3273 
  12.65   -1.05   2.3710   1.4456   1.5676   0.8403   0.3276 
  12.66   -1.05   2.3695   1.4463   1.5703   0.8419   0.3280 
  12.67   -1.05   2.3679   1.4471   1.5731   0.8435   0.3283 
  12.68   -1.05   2.3663   1.4480   1.5758   0.8452   0.3287 
  12.69   -1.05   2.3648   1.4490   1.5785   0.8468   0.3290 
  12.70   -1.05   2.3632   1.4502   1.5812   0.8484   0.3294 
  12.71   -1.05   2.3616   1.4510   1.5840   0.8501   0.3297 
  12.72   -1.05   2.3601   1.4520   1.5867   0.8517   0.3301 
  12.73   -1.05   2.3585   1.4530   1.5894   0.8533   0.3305 
  12.74   -1.05   2.3570   1.4540   1.5921   0.8549   0.3308 
  12.75   -1.05   2.3554   1.4550   1.5949   0.8566   0.3312 
  12.76   -1.05   2.3538   1.4560   1.5976   0.8582   0.3315 
  12.77   -1.05   2.3523   1.4570   1.6003   0.8598   0.3319 
  12.78   -1.05   2.3507   1.4580   1.6030   0.8615   0.3322 
  12.79   -1.05   2.3491   1.4590   1.6058   0.8631   0.3326 
  12.80   -1.05   2.3476   1.4600   1.6085   0.8647   0.3329 
  12.81   -1.05   2.3460   1.4610   1.6112   0.8663   0.3333 
  12.82   -1.05   2.3445   1.4619   1.6139   0.8680   0.3337 
  12.83   -1.05   2.3429   1.4626   1.6166   0.8696   0.3340 
  12.84   -1.05   2.3413   1.4634   1.6194   0.8712   0.3344 
  12.85   -1.05   2.3398   1.4641   1.6221   0.8729   0.3347 
  12.86   -1.05   2.3382   1.4650   1.6248   0.8745   0.3351 
  12.87   -1.05   2.3366   1.4665   1.6275   0.8761   0.3354 
  12.88   -1.05   2.3351   1.4673   1.6303   0.8777   0.3358 
  12.89   -1.05   2.3335   1.4680   1.6330   0.8794   0.3361 
  12.90   -1.05   2.3319   1.4690   1.6357   0.8810   0.3365 
  12.91   -1.05   2.3304   1.4700   1.6384   0.8826   0.3369 
  12.92   -1.05   2.3288   1.4710   1.6412   0.8843   0.3372 
  12.93   -1.05   2.3273   1.4720   1.6439   0.8859   0.3376 
  12.94   -1.05   2.3257   1.4730   1.6466   0.8875   0.3379 
  12.95   -1.05   2.3241   1.4740   1.6493   0.8891   0.3383 
  12.96   -1.05   2.3226   1.4750   1.6521   0.8908   0.3386 
  12.97   -1.05   2.3210   1.4760   1.6548   0.8924   0.3390 
  12.98   -1.05   2.3194   1.4770   1.6575   0.8940   0.3393 
  12.99   -1.05   2.3179   1.4780   1.6602   0.8957   0.3397 
  13.00   -1.05   2.3163   1.4790   1.6630   0.8973   0.3401 
  13.01   -1.05   2.3148   1.4797   1.6657   0.8989   0.3404 
  13.02   -1.05   2.3132   1.4804   1.6684   0.9005   0.3408 
  13.03   -1.05   2.3116   1.4811   1.6711   0.9022   0.3411 
  13.04   -1.05   2.3101   1.4820   1.6739   0.9038   0.3415 
  13.05   -1.05   2.3085   1.4830   1.6766   0.9054   0.3418 
  13.06   -1.05   2.3069   1.4840   1.6793   0.9071   0.3422 
  13.07   -1.05   2.3054   1.4850   1.6820   0.9087   0.3425 
  13.08   -1.05   2.3038   1.4860   1.6848   0.9103   0.3429 
  13.09   -1.05   2.3022   1.4870   1.6875   0.9119   0.3433 
  13.10   -1.05   2.3007   1.4880   1.6902   0.9136   0.3436 
  13.11   -1.05   2.2991   1.4889   1.6929   0.9152   0.3440 
  13.12   -1.05   2.2976   1.4897   1.6957   0.9168   0.3443 
  13.13   -1.05   2.2960   1.4904   1.6984   0.9185   0.3447 
  13.14   -1.05   2.2944   1.4911   1.7011   0.9201   0.3450 
  13.15   -1.05   2.2929   1.4920   1.7038   0.9217   0.3454 
  13.16   -1.05   2.2913   1.4930   1.7066   0.9233   0.3457 
  13.17   -1.05   2.2897   1.4940   1.7093   0.9250   0.3461 
  13.18   -1.05   2.2882   1.4950   1.7120   0.9266   0.3465 
  13.19   -1.05   2.2866   1.4957   1.7147   0.9282   0.3468 
  13.20   -1.05   2.2851   1.4965   1.7175   0.9299   0.3472 
  13.21   -1.05   2.2835   1.4972   1.7202   0.9315   0.3475 
  13.22   -1.05   2.2819   1.4980   1.7229   0.9331   0.3479 
  13.23   -1.05   2.2804   1.4990   1.7256   0.9348   0.3482 
  13.24   -1.05   2.2788   1.5000   1.7284   0.9364   0.3486 
  13.25   -1.05   2.2772   1.5001   1.7311   0.9380   0.3489 
  13.26   -1.05   2.2757   1.5010   1.7338   0.9396   0.3493 
  13.27   -1.05   2.2741   1.5020   1.7365   0.9413   0.3497 
  13.28   -1.05   2.2725   1.5030   1.7393   0.9429   0.3500 
  13.29   -1.05   2.2710   1.5030   1.7420   0.9445   0.3504 
  13.30   -1.05   2.2694   1.5040   1.7447   0.9462   0.3507 
  13.31   -1.05   2.2679   1.5050   1.7474   0.9478   0.3511 
  13.32   -1.05   2.2663   1.5060   1.7502   0.9494   0.3514 
  13.33   -1.05   2.2647   1.5060   1.7529   0.9510   0.3518 
  13.34   -1.05   2.2632   1.5070   1.7556   0.9527   0.3521 
  13.35   -1.05   2.2616   1.5073   1.7583   0.9543   0.3525 
  13.36   -1.05   2.2600   1.5080   1.7611   0.9559   0.3529 
  13.37   -1.05   2.2585   1.5090   1.7638   0.9576   0.3532 
  13.38   -1.05   2.2569   1.5095   1.7665   0.9592   0.3536 
  13.39   -1.05   2.2554   1.5100   1.7692   0.9608   0.3539 
  13.40   -1.05   2.2538   1.5110   1.7720   0.9624   0.3543 
  13.41   -1.05   2.2522   1.5110   1.7747   0.9641   0.3546 
  13.42   -1.05   2.2507   1.5120   1.7774   0.9657   0.3550 
  13.43   -1.05   2.2491   1.5121   1.7801   0.9673   0.3553 
  13.44   -1.05   2.2475   1.5130   1.7829   0.9690   0.3557 
  13.45   -1.05   2.2460   1.5136   1.7856   0.9706   0.3561 
  13.46   -1.05   2.2444   1.5140   1.7883   0.9722   0.3564 
  13.47   -1.05   2.2428   1.5150   1.7910   0.9738   0.3568 
  13.48   -1.05   2.2413   1.5150   1.7938   0.9755   0.3571 
  13.49   -1.05   2.2397   1.5160   1.7965   0.9771   0.3575 
  13.50   -1.05   2.2382   1.5170   1.7992   0.9787   0.3578 
  13.51   -1.05   2.2366   1.5170   1.8019   0.9804   0.3582 
  13.52   -1.05   2.2350   1.5180   1.8047   0.9820   0.3585 
  13.53   -1.05   2.2335   1.5184   1.8074   0.9836   0.3589 
  13.54   -1.05   2.2319   1.5190   1.8101   0.9852   0.3593 
  13.55   -1.05   2.2303   1.5200   1.8128   0.9869   0.3596 
  13.56   -1.05   2.2288   1.5200   1.8156   0.9885   0.3600 
  13.57   -1.05   2.2272   1.5210   1.8183   0.9901   0.3603 
  13.58   -1.05   2.2257   1.5220   1.8210   0.9918   0.3607 
  13.59   -1.05   2.2241   1.5227   1.8237   0.9934   0.3610 
  13.60   -1.05   2.2225   1.5230   1.8265   0.9950   0.3614 
  13.61   -1.05   2.2210   1.5240   1.8292   0.9966   0.3617 
  13.62   -1.05   2.2194   1.5249   1.8319   0.9983   0.3621 
  13.63   -1.05   2.2178   1.5256   1.8346   0.9999   0.3625 
  13.64   -1.05   2.2163   1.5263   1.8373   1.0015   0.3628 
  13.65   -1.05   2.2147   1.5270   1.8401   1.0032   0.3632 
  13.66   -1.05   2.2131   1.5280   1.8428   1.0048   0.3635 
  13.67   -1.05   2.2116   1.5290   1.8455   1.0064   0.3639 
  13.68   -1.05   2.2100   1.5300   1.8482   1.0081   0.3642 
  13.69   -1.05   2.2085   1.5310   1.8510   1.0097   0.3646 
  13.70   -1.05   2.2069   1.5320   1.8537   1.0113   0.3649 
  13.71   -1.05   2.2053   1.5330   1.8564   1.0129   0.3653 
  13.72   -1.05   2.2038   1.5340   1.8591   1.0146   0.3657 
  13.73   -1.05   2.2022   1.5350   1.8619   1.0162   0.3660 
  13.74   -1.05   2.2006   1.5360   1.8646   1.0178   0.3664 
  13.75   -1.05   2.1991   1.5370   1.8673   1.0195   0.3667 
  13.76   -1.05   2.1975   1.5380   1.8700   1.0211   0.3671 
  13.77   -1.05   2.1960   1.5390   1.8728   1.0227   0.3674 
  13.78   -1.05   2.1944   1.5405   1.8755   1.0243   0.3678 
  13.79   -1.05   2.1928   1.5412   1.8782   1.0260   0.3681 
  13.80   -1.05   2.1913   1.5429   1.8809   1.0276   0.3685 
  13.81   -1.05   2.1897   1.5437   1.8837   1.0292   0.3689 
  13.82   -1.05   2.1881   1.5450   1.8864   1.0309   0.3692 
  13.83   -1.05   2.1866   1.5460   1.8891   1.0325   0.3696 
  13.84   -1.05   2.1850   1.5470   1.8918   1.0341   0.3699 
  13.85   -1.05   2.1834   1.5480   1.8946   1.0357   0.3703 
  13.86   -1.05   2.1819   1.5493   1.8973   1.0374   0.3706 
  13.87   -1.05   2.1803   1.5500   1.9000   1.0390   0.3710 
  13.88   -1.05   2.1788   1.5517   1.9027   1.0406   0.3713 
  13.89   -1.05   2.1772   1.5525   1.9055   1.0423   0.3717 
  13.90   -1.05   2.1756   1.5540   1.9082   1.0439   0.3721 
  13.91   -1.05   2.1741   1.5549   1.9109   1.0455   0.3724 
  13.92   -1.05   2.1725   1.5556   1.9136   1.0471   0.3728 
  13.93   -1.05   2.1709   1.5570   1.9164   1.0488   0.3731 
  13.94   -1.05   2.1694   1.5580   1.9191   1.0504   0.3735 
  13.95   -1.05   2.1678   1.5588   1.9218   1.0520   0.3738 
  13.96   -1.05   2.1663   1.5595   1.9245   1.0537   0.3742 
  13.97   -1.05   2.1647   1.5603   1.9273   1.0553   0.3745 
  13.98   -1.05   2.1631   1.5610   1.9300   1.0569   0.3749 
  13.99   -1.05   2.1616   1.5620   1.9327   1.0585   0.3753 
  14.00   -1.05   2.1600   1.5630   1.9354   1.0602   0.3756 
  14.01   -1.05   2.1404   1.5630   1.9363   1.0605   0.3768 
  14.02   -1.05   2.1409   1.5630   1.9372   1.0609   0.3781 
  14.03   -1.05   2.1414   1.5631   1.9381   1.0612   0.3793 
  14.04   -1.05   2.1419   1.5639   1.9389   1.0616   0.3805 
  14.05   -1.05   2.1425   1.5640   1.9398   1.0619   0.3818 
  14.06   -1.05   2.1431   1.5640   1.9407   1.0623   0.3830 
  14.07   -1.05   2.1438   1.5640   1.9416   1.0626   0.3842 
  14.08   -1.05   2.1444   1.5640   1.9425   1.0630   0.3854 
  14.09   -1.05   2.1452   1.5643   1.9433   1.0633   0.3867 
  14.10   -1.05   2.1459   1.5650   1.9442   1.0637   0.3879 
  14.11   -1.05   2.1466   1.5650   1.9451   1.0640   0.3891 
  14.12   -1.05   2.1474   1.5650   1.9460   1.0644   0.3904 
  14.13   -1.05   2.1482   1.5650   1.9468   1.0647   0.3916 
  14.14   -1.05   2.1490   1.5650   1.9477   1.0651   0.3928 
  14.15   -1.05   2.1498   1.5656   1.9486   1.0654   0.3940 
  14.16   -1.05   2.1506   1.5660   1.9495   1.0658   0.3953 
  14.17   -1.05   2.1514   1.5660   1.9504   1.0661   0.3965 
  14.18   -1.05   2.1522   1.5660   1.9512   1.0665   0.3977 
  14.19   -1.05   2.1531   1.5660   1.9521   1.0668   0.3989 
